Time,Dominant Emotion,All Emotions
18:18:48,neutral,"{'angry': np.float32(0.035741854), 'disgust': np.float32(1.8317936e-13), 'fear': np.float32(0.0008829335), 'happy': np.float32(5.7997784e-07), 'sad': np.float32(0.07638567), 'surprise': np.float32(2.235303e-06), 'neutral': np.float32(99.88699)}"
18:18:48,neutral,"{'angry': np.float32(0.007853161), 'disgust': np.float32(7.591584e-11), 'fear': np.float32(0.052560735), 'happy': np.float32(0.010288572), 'sad': np.float32(0.16182955), 'surprise': np.float32(1.2051505e-05), 'neutral': np.float32(99.76745)}"
18:18:48,neutral,"{'angry': np.float32(0.02026168), 'disgust': np.float32(6.012314e-10), 'fear': np.float32(0.031167846), 'happy': np.float32(0.03311866), 'sad': np.float32(0.47992638), 'surprise': np.float32(2.8855327e-06), 'neutral': np.float32(99.43552)}"
18:18:48,neutral,"{'angry': np.float32(0.02026168), 'disgust': np.float32(6.012314e-10), 'fear': np.float32(0.031167846), 'happy': np.float32(0.03311866), 'sad': np.float32(0.47992638), 'surprise': np.float32(2.8855327e-06), 'neutral': np.float32(99.43552)}"
18:18:48,neutral,"{'angry': np.float32(0.0011617226), 'disgust': np.float32(2.038683e-12), 'fear': np.float32(0.0001402609), 'happy': np.float32(0.3735391), 'sad': np.float32(0.027924178), 'surprise': np.float32(3.4948457e-06), 'neutral': np.float32(99.59724)}"
18:18:48,neutral,"{'angry': np.float32(0.0022473875), 'disgust': np.float32(1.13816304e-10), 'fear': np.float32(0.0013473354), 'happy': np.float32(5.866347), 'sad': np.float32(0.031873155), 'surprise': np.float32(0.000115987576), 'neutral': np.float32(94.098076)}"
18:18:48,neutral,"{'angry': np.float32(0.0022473875), 'disgust': np.float32(1.13816304e-10), 'fear': np.float32(0.0013473354), 'happy': np.float32(5.866347), 'sad': np.float32(0.031873155), 'surprise': np.float32(0.000115987576), 'neutral': np.float32(94.098076)}"
18:18:48,neutral,"{'angry': np.float32(0.0017416005), 'disgust': np.float32(1.62822e-09), 'fear': np.float32(0.03150831), 'happy': np.float32(0.40493584), 'sad': np.float32(0.1139416), 'surprise': np.float32(9.758389e-05), 'neutral': np.float32(99.44778)}"
18:18:48,neutral,"{'angry': np.float32(0.007610762), 'disgust': np.float32(9.532542e-09), 'fear': np.float32(0.05563293), 'happy': np.float32(0.28120756), 'sad': np.float32(0.2913093), 'surprise': np.float32(1.836054e-05), 'neutral': np.float32(99.36422)}"
18:18:48,neutral,"{'angry': np.float32(0.007610762), 'disgust': np.float32(9.532542e-09), 'fear': np.float32(0.05563293), 'happy': np.float32(0.28120756), 'sad': np.float32(0.2913093), 'surprise': np.float32(1.836054e-05), 'neutral': np.float32(99.36422)}"
18:18:48,neutral,"{'angry': np.float32(0.001244329), 'disgust': np.float32(1.0052022e-11), 'fear': np.float32(0.01606644), 'happy': np.float32(0.17102292), 'sad': np.float32(0.079495504), 'surprise': np.float32(1.2832809e-05), 'neutral': np.float32(99.732155)}"
18:18:48,neutral,"{'angry': np.float32(0.001244329), 'disgust': np.float32(1.0052022e-11), 'fear': np.float32(0.01606644), 'happy': np.float32(0.17102292), 'sad': np.float32(0.079495504), 'surprise': np.float32(1.2832809e-05), 'neutral': np.float32(99.732155)}"
18:18:48,neutral,"{'angry': np.float32(4.907485e-05), 'disgust': np.float32(7.0875037e-15), 'fear': np.float32(0.0014016844), 'happy': np.float32(0.008545471), 'sad': np.float32(0.012297019), 'surprise': np.float32(8.617535e-06), 'neutral': np.float32(99.9777)}"
18:18:49,neutral,"{'angry': np.float32(0.00012576897), 'disgust': np.float32(1.1242622e-14), 'fear': np.float32(0.00097041274), 'happy': np.float32(0.0013359778), 'sad': np.float32(0.02608226), 'surprise': np.float32(2.8167565e-06), 'neutral': np.float32(99.97147)}"
18:18:49,neutral,"{'angry': np.float32(0.00012576897), 'disgust': np.float32(1.1242622e-14), 'fear': np.float32(0.00097041274), 'happy': np.float32(0.0013359778), 'sad': np.float32(0.02608226), 'surprise': np.float32(2.8167565e-06), 'neutral': np.float32(99.97147)}"
18:18:49,neutral,"{'angry': np.float32(0.002210904), 'disgust': np.float32(9.810128e-13), 'fear': np.float32(0.0073983967), 'happy': np.float32(0.00011138777), 'sad': np.float32(0.3248024), 'surprise': np.float32(1.9002928e-06), 'neutral': np.float32(99.66548)}"
18:18:49,neutral,"{'angry': np.float32(0.014229266), 'disgust': np.float32(1.5419839e-11), 'fear': np.float32(0.011204312), 'happy': np.float32(8.029574e-05), 'sad': np.float32(0.8618848), 'surprise': np.float32(3.1190264e-06), 'neutral': np.float32(99.1126)}"
18:18:49,neutral,"{'angry': np.float32(0.014229266), 'disgust': np.float32(1.5419839e-11), 'fear': np.float32(0.011204312), 'happy': np.float32(8.029574e-05), 'sad': np.float32(0.8618848), 'surprise': np.float32(3.1190264e-06), 'neutral': np.float32(99.1126)}"
18:18:49,neutral,"{'angry': np.float32(0.03612339), 'disgust': np.float32(2.2912543e-10), 'fear': np.float32(0.030935792), 'happy': np.float32(0.00014898433), 'sad': np.float32(1.8078148), 'surprise': np.float32(2.361996e-05), 'neutral': np.float32(98.124954)}"
18:18:49,neutral,"{'angry': np.float32(0.03612339), 'disgust': np.float32(2.2912543e-10), 'fear': np.float32(0.030935792), 'happy': np.float32(0.00014898433), 'sad': np.float32(1.8078148), 'surprise': np.float32(2.361996e-05), 'neutral': np.float32(98.124954)}"
18:18:49,neutral,"{'angry': np.float32(0.13353331), 'disgust': np.float32(4.0234746e-10), 'fear': np.float32(0.04470083), 'happy': np.float32(6.607782e-05), 'sad': np.float32(3.0916684), 'surprise': np.float32(0.00014244892), 'neutral': np.float32(96.72989)}"
18:18:49,neutral,"{'angry': np.float32(1.1611593), 'disgust': np.float32(1.6269879e-09), 'fear': np.float32(0.16754189), 'happy': np.float32(2.0960668e-05), 'sad': np.float32(6.3034906), 'surprise': np.float32(0.00087977503), 'neutral': np.float32(92.36691)}"
18:18:49,neutral,"{'angry': np.float32(3.9828315), 'disgust': np.float32(7.415555e-09), 'fear': np.float32(0.17584994), 'happy': np.float32(6.98499e-05), 'sad': np.float32(6.182004), 'surprise': np.float32(0.0034395477), 'neutral': np.float32(89.6558)}"
18:18:49,neutral,"{'angry': np.float32(1.5581125), 'disgust': np.float32(9.757458e-09), 'fear': np.float32(0.12059243), 'happy': np.float32(4.7363243e-05), 'sad': np.float32(5.895316), 'surprise': np.float32(0.00370099), 'neutral': np.float32(92.42223)}"
18:18:49,neutral,"{'angry': np.float32(0.9921804), 'disgust': np.float32(2.5252738e-09), 'fear': np.float32(0.04038532), 'happy': np.float32(0.0001512599), 'sad': np.float32(2.904864), 'surprise': np.float32(0.000624958), 'neutral': np.float32(96.0618)}"
18:18:49,neutral,"{'angry': np.float32(0.9921804), 'disgust': np.float32(2.5252738e-09), 'fear': np.float32(0.04038532), 'happy': np.float32(0.0001512599), 'sad': np.float32(2.904864), 'surprise': np.float32(0.000624958), 'neutral': np.float32(96.0618)}"
18:18:49,neutral,"{'angry': np.float32(0.018127644), 'disgust': np.float32(8.465434e-12), 'fear': np.float32(0.006380629), 'happy': np.float32(3.8472455e-05), 'sad': np.float32(0.41197363), 'surprise': np.float32(1.7469407e-05), 'neutral': np.float32(99.56346)}"
18:18:49,neutral,"{'angry': np.float32(0.06381128), 'disgust': np.float32(1.8559137e-13), 'fear': np.float32(0.000560648), 'happy': np.float32(2.3988357e-05), 'sad': np.float32(0.04317748), 'surprise': np.float32(2.44981e-06), 'neutral': np.float32(99.892426)}"
18:18:49,neutral,"{'angry': np.float32(0.0020136435), 'disgust': np.float32(3.044026e-13), 'fear': np.float32(0.276103), 'happy': np.float32(8.831025e-06), 'sad': np.float32(0.21703269), 'surprise': np.float32(8.66567e-06), 'neutral': np.float32(99.50483)}"
18:18:49,neutral,"{'angry': np.float32(12.7358885), 'disgust': np.float32(0.008150039), 'fear': np.float32(17.615509), 'happy': np.float32(1.3742193), 'sad': np.float32(29.571598), 'surprise': np.float32(0.042171087), 'neutral': np.float32(38.652466)}"
18:18:50,neutral,"{'angry': np.float32(0.0008350859), 'disgust': np.float32(6.472052e-13), 'fear': np.float32(1.2884777), 'happy': np.float32(9.6790285), 'sad': np.float32(0.0022944035), 'surprise': np.float32(0.008722433), 'neutral': np.float32(89.02064)}"
18:18:50,neutral,"{'angry': np.float32(0.0008350859), 'disgust': np.float32(6.472052e-13), 'fear': np.float32(1.2884777), 'happy': np.float32(9.6790285), 'sad': np.float32(0.0022944035), 'surprise': np.float32(0.008722433), 'neutral': np.float32(89.02064)}"
18:18:50,neutral,"{'angry': np.float32(0.003701178), 'disgust': np.float32(8.663323e-11), 'fear': np.float32(8.86278), 'happy': np.float32(3.440696), 'sad': np.float32(0.0415575), 'surprise': np.float32(0.04425969), 'neutral': np.float32(87.607)}"
18:18:50,neutral,"{'angry': np.float32(5.490749), 'disgust': np.float32(0.0003334911), 'fear': np.float32(4.4582567), 'happy': np.float32(0.48507455), 'sad': np.float32(7.1654234), 'surprise': np.float32(0.26466632), 'neutral': np.float32(82.1355)}"
18:18:50,neutral,"{'angry': np.float32(5.490749), 'disgust': np.float32(0.0003334911), 'fear': np.float32(4.4582567), 'happy': np.float32(0.48507455), 'sad': np.float32(7.1654234), 'surprise': np.float32(0.26466632), 'neutral': np.float32(82.1355)}"
18:18:50,neutral,"{'angry': np.float32(2.7854946), 'disgust': np.float32(0.0012863047), 'fear': np.float32(10.4857), 'happy': np.float32(0.6472834), 'sad': np.float32(17.974289), 'surprise': np.float32(0.0162785), 'neutral': np.float32(68.08967)}"
18:18:50,neutral,"{'angry': np.float32(2.7854946), 'disgust': np.float32(0.0012863047), 'fear': np.float32(10.4857), 'happy': np.float32(0.6472834), 'sad': np.float32(17.974289), 'surprise': np.float32(0.0162785), 'neutral': np.float32(68.08967)}"
18:18:50,neutral,"{'angry': np.float32(0.05770276), 'disgust': np.float32(3.5788691e-10), 'fear': np.float32(0.0028387443), 'happy': np.float32(0.013902209), 'sad': np.float32(0.07748792), 'surprise': np.float32(0.0003685527), 'neutral': np.float32(99.8477)}"
18:18:50,neutral,"{'angry': np.float32(0.30426937), 'disgust': np.float32(4.037084e-09), 'fear': np.float32(0.013489123), 'happy': np.float32(0.008721584), 'sad': np.float32(0.6195246), 'surprise': np.float32(0.00035983653), 'neutral': np.float32(99.05364)}"
18:18:50,neutral,"{'angry': np.float32(0.30426937), 'disgust': np.float32(4.037084e-09), 'fear': np.float32(0.013489123), 'happy': np.float32(0.008721584), 'sad': np.float32(0.6195246), 'surprise': np.float32(0.00035983653), 'neutral': np.float32(99.05364)}"
18:18:50,neutral,"{'angry': np.float32(0.12868024), 'disgust': np.float32(1.4844755e-09), 'fear': np.float32(0.009330628), 'happy': np.float32(0.09822581), 'sad': np.float32(0.061523948), 'surprise': np.float32(0.00030868207), 'neutral': np.float32(99.701935)}"
18:18:50,neutral,"{'angry': np.float32(0.12868024), 'disgust': np.float32(1.4844755e-09), 'fear': np.float32(0.009330628), 'happy': np.float32(0.09822581), 'sad': np.float32(0.061523948), 'surprise': np.float32(0.00030868207), 'neutral': np.float32(99.701935)}"
18:18:50,neutral,"{'angry': np.float32(0.0010170032), 'disgust': np.float32(3.7254718e-14), 'fear': np.float32(0.00012347984), 'happy': np.float32(0.0049961447), 'sad': np.float32(0.0006391901), 'surprise': np.float32(1.1858536e-05), 'neutral': np.float32(99.99322)}"
18:18:50,neutral,"{'angry': np.float32(0.00024879843), 'disgust': np.float32(9.9113793e-17), 'fear': np.float32(7.346093e-06), 'happy': np.float32(0.0008039641), 'sad': np.float32(0.00012795668), 'surprise': np.float32(1.2852394e-07), 'neutral': np.float32(99.99882)}"
18:18:50,neutral,"{'angry': np.float32(1.2986013e-05), 'disgust': np.float32(8.106803e-19), 'fear': np.float32(2.7720571e-07), 'happy': np.float32(0.00017765671), 'sad': np.float32(9.200493e-06), 'surprise': np.float32(4.300147e-08), 'neutral': np.float32(99.999794)}"
18:18:50,neutral,"{'angry': np.float32(1.2986013e-05), 'disgust': np.float32(8.106803e-19), 'fear': np.float32(2.7720571e-07), 'happy': np.float32(0.00017765671), 'sad': np.float32(9.200493e-06), 'surprise': np.float32(4.300147e-08), 'neutral': np.float32(99.999794)}"
18:18:51,neutral,"{'angry': np.float32(2.531905e-05), 'disgust': np.float32(9.818685e-20), 'fear': np.float32(1.2124e-07), 'happy': np.float32(0.00030645682), 'sad': np.float32(6.631181e-06), 'surprise': np.float32(7.199839e-09), 'neutral': np.float32(99.999664)}"
18:18:51,neutral,"{'angry': np.float32(4.626651e-05), 'disgust': np.float32(2.3973473e-16), 'fear': np.float32(2.430022e-06), 'happy': np.float32(0.007005649), 'sad': np.float32(7.192833e-05), 'surprise': np.float32(1.2947837e-06), 'neutral': np.float32(99.992874)}"
18:18:51,neutral,"{'angry': np.float32(0.00018455689), 'disgust': np.float32(1.518682e-18), 'fear': np.float32(1.3164174e-06), 'happy': np.float32(0.000270193), 'sad': np.float32(6.652785e-05), 'surprise': np.float32(2.500202e-08), 'neutral': np.float32(99.99947)}"
18:18:51,neutral,"{'angry': np.float32(0.00018455689), 'disgust': np.float32(1.518682e-18), 'fear': np.float32(1.3164174e-06), 'happy': np.float32(0.000270193), 'sad': np.float32(6.652785e-05), 'surprise': np.float32(2.500202e-08), 'neutral': np.float32(99.99947)}"
18:18:51,neutral,"{'angry': np.float32(0.0030423754), 'disgust': np.float32(1.1305788e-12), 'fear': np.float32(0.00018391685), 'happy': np.float32(0.14066476), 'sad': np.float32(0.0008699195), 'surprise': np.float32(0.0002094068), 'neutral': np.float32(99.855034)}"
18:18:51,neutral,"{'angry': np.float32(0.00072006683), 'disgust': np.float32(1.6166185e-15), 'fear': np.float32(2.5477144e-05), 'happy': np.float32(0.04768274), 'sad': np.float32(0.00014972278), 'surprise': np.float32(4.925301e-06), 'neutral': np.float32(99.95142)}"
18:18:51,neutral,"{'angry': np.float32(0.33953935), 'disgust': np.float32(9.6623355e-11), 'fear': np.float32(0.0017392777), 'happy': np.float32(0.0013554555), 'sad': np.float32(0.028028792), 'surprise': np.float32(5.3080753e-06), 'neutral': np.float32(99.62933)}"
18:18:51,neutral,"{'angry': np.float32(5.036956e-05), 'disgust': np.float32(5.153669e-17), 'fear': np.float32(4.5880424e-07), 'happy': np.float32(0.00013880545), 'sad': np.float32(5.452453e-05), 'surprise': np.float32(3.7001703e-07), 'neutral': np.float32(99.999756)}"
18:18:51,neutral,"{'angry': np.float32(2.2675433), 'disgust': np.float32(1.8959682e-08), 'fear': np.float32(0.04504693), 'happy': np.float32(0.025311988), 'sad': np.float32(0.1499109), 'surprise': np.float32(0.0004609869), 'neutral': np.float32(97.51173)}"
18:18:51,neutral,"{'angry': np.float32(2.2675433), 'disgust': np.float32(1.8959682e-08), 'fear': np.float32(0.04504693), 'happy': np.float32(0.025311988), 'sad': np.float32(0.1499109), 'surprise': np.float32(0.0004609869), 'neutral': np.float32(97.51173)}"
18:18:51,neutral,"{'angry': np.float32(0.0001658812), 'disgust': np.float32(1.3163634e-17), 'fear': np.float32(2.288986e-06), 'happy': np.float32(0.0036766198), 'sad': np.float32(3.5594236e-05), 'surprise': np.float32(2.5077992e-07), 'neutral': np.float32(99.99611)}"
18:18:51,neutral,"{'angry': np.float32(0.00022208199), 'disgust': np.float32(1.7317734e-17), 'fear': np.float32(1.1008262e-06), 'happy': np.float32(0.00017853882), 'sad': np.float32(3.698925e-05), 'surprise': np.float32(3.2321012e-07), 'neutral': np.float32(99.99956)}"
18:18:51,neutral,"{'angry': np.float32(0.00031422428), 'disgust': np.float32(9.55621e-17), 'fear': np.float32(1.7391799e-06), 'happy': np.float32(0.00015488366), 'sad': np.float32(5.2823158e-05), 'surprise': np.float32(2.259004e-07), 'neutral': np.float32(99.99947)}"
18:18:51,neutral,"{'angry': np.float32(0.00031422428), 'disgust': np.float32(9.55621e-17), 'fear': np.float32(1.7391799e-06), 'happy': np.float32(0.00015488366), 'sad': np.float32(5.2823158e-05), 'surprise': np.float32(2.259004e-07), 'neutral': np.float32(99.99947)}"
18:18:51,neutral,"{'angry': np.float32(0.00031422428), 'disgust': np.float32(9.55621e-17), 'fear': np.float32(1.7391799e-06), 'happy': np.float32(0.00015488366), 'sad': np.float32(5.2823158e-05), 'surprise': np.float32(2.259004e-07), 'neutral': np.float32(99.99947)}"
18:18:51,neutral,"{'angry': np.float32(6.51326e-05), 'disgust': np.float32(2.2761225e-18), 'fear': np.float32(3.054363e-07), 'happy': np.float32(0.00027306058), 'sad': np.float32(1.2696007e-05), 'surprise': np.float32(2.5134332e-07), 'neutral': np.float32(99.99965)}"
18:18:51,neutral,"{'angry': np.float32(0.000101212594), 'disgust': np.float32(9.908069e-18), 'fear': np.float32(9.423935e-07), 'happy': np.float32(6.392958e-05), 'sad': np.float32(4.7504076e-05), 'surprise': np.float32(1.6196917e-07), 'neutral': np.float32(99.99978)}"
18:18:52,neutral,"{'angry': np.float32(0.020435916), 'disgust': np.float32(1.3876469e-12), 'fear': np.float32(0.0001307597), 'happy': np.float32(0.0016264515), 'sad': np.float32(0.002826275), 'surprise': np.float32(7.9275494e-05), 'neutral': np.float32(99.9749)}"
18:18:52,neutral,"{'angry': np.float32(0.020435916), 'disgust': np.float32(1.3876469e-12), 'fear': np.float32(0.0001307597), 'happy': np.float32(0.0016264515), 'sad': np.float32(0.002826275), 'surprise': np.float32(7.9275494e-05), 'neutral': np.float32(99.9749)}"
18:18:52,neutral,"{'angry': np.float32(0.0041051405), 'disgust': np.float32(4.1109566e-13), 'fear': np.float32(0.00015456964), 'happy': np.float32(0.008312549), 'sad': np.float32(0.0013303933), 'surprise': np.float32(6.711783e-05), 'neutral': np.float32(99.98603)}"
18:18:52,neutral,"{'angry': np.float32(0.0023702616), 'disgust': np.float32(1.660934e-12), 'fear': np.float32(9.525145e-05), 'happy': np.float32(0.0013300071), 'sad': np.float32(0.0027020487), 'surprise': np.float32(0.00017384313), 'neutral': np.float32(99.99333)}"
18:18:52,neutral,"{'angry': np.float32(0.13705961), 'disgust': np.float32(1.8058709e-10), 'fear': np.float32(0.0036052999), 'happy': np.float32(0.0038984006), 'sad': np.float32(0.068187065), 'surprise': np.float32(9.27088e-05), 'neutral': np.float32(99.78716)}"
